0.11232972756410256 0.5575003338675214 0.613014155982906 0.6087239583333334 0.6193576388888888 0.6196748130341880.6231720753205128 0.6278879540598291 0.6270115518162394 0.6255592280982906 0.6307341746794872
-4.583391611859584e-16 0.5092514896091482 0.543754208119347 0.5444155245056853 0.5655806719096749 0.5731031739635931 0.5817589987028985 0.5892242895806269 0.5908992370074799 0.594459356220186 0.6005641783072745
0.9968 0.0010744985 0.0021582735 0.6941841 0.7315415 0.7816125 0.76187104 0.79402316 0.77441657 0.7872932 0.7735394
-9.996259e-06 2.0504363 2.1691318 2.300515 2.300334 2.3005402 2.3006527 2.3006566 2.3006287 2.3006432 2.300669
-9.996202e-06 2.2867033 2.2863166 2.2937913 2.2943983 2.2971709 2.2947588 2.2979856 2.2985618 2.2974877 2.2978308


0.11811398237179487 0.4391776842948718 0.4366820245726496 0.41673344017094016 0.41028145032051283 0.424404046474359 0.41220118856837606 0.4139790331196581 0.4153979700854701 0.4158737313034188 0.41296073717948717 
0.020083413109001583 0.3919878743153399 0.41932719685835224 0.42430625949968126 0.4217264817431044 0.4417314913638814 0.43725484969001865 0.4432030978859137 0.4378055042150751 0.4441052106556841 0.445471652182369 
1e-060.672325970.69524390.659045160.624431670.75718220.59710510.65515760.72036750.67849820.5638943
0.0016225474 2.2930946 2.2969396 2.294314 2.2895374 2.2954895 2.2938473 2.2929509 2.2931473 2.292367 2.2937253 
0.33173084 2.295045 2.2883544 2.2929018 2.2946925 2.2976995 2.2904713 2.2937114 2.2965434 2.296535 2.2880173 

0.10841513087606838 0.34986812232905984 0.35401642628205127 0.3619624732905983 0.360218015491453 0.35304821047008544 0.359107905982906 0.36337306356837606 0.3581229967948718 0.3599342280982906 0.3535907451923077 
2.427879681147132e-08 0.23414829463573383 0.23577749440778697 0.2353066495946127 0.23902220452509235 0.23134435801383701 0.23988794014526654 0.24013281134086492 0.23730692408611911 0.22967925862871405 0.2273330042048913 
1.6693376e-100.00134426670.00159716060.00084010080.00170068020.00121708340.00123373710.00139392250.0015716210.00118049820.0013826044
0.0118791815 1.53433 1.6875902 1.7562656 1.8570223 1.8358749 1.8196055 1.8234789 1.8236971 1.9007857 1.8704587 
-9.996204e-06 2.2881157 2.2675362 2.2753334 2.2705805 2.2650583 2.2554095 2.2728467 2.2602372 2.2624965 2.2579858 

0.11232972756410256 0.19744090544871795 0.21767327724358973 0.21552817841880342 0.22002704326923078 0.21935930822649571 0.22095352564102563 0.21829093215811965 0.2184745592948718 0.2193760016025641 0.21849959935897437 
-4.583391611859584e-16 0.06727760737167503 0.08579582209001153 0.07527952931331292 0.08058295803128415 0.08193115701685318 0.09024668492926477 0.08815468998711828 0.09198766810770566 0.09049172513620989 0.093692379071501 
0.9968 0.0012257048 0.0020612762 0.0017075582 0.0018874602 0.002035341 0.0013141755 0.0011734335 0.0013764625 0.0009610764 0.0019557294 
-9.996259e-06 1.6914147 1.8030728 1.8944497 1.9724988 1.972056 1.9401377 1.9832525 1.9416674 2.0168374 1.9622948 
-9.996202e-06 2.2663445 2.1897006 2.203791 2.254281 2.228826 2.1941483 2.2388246 2.238296 2.240655 2.2347627

 0.11232972756410256 0.4307475293803419 0.43865184294871795 0.42190838675213677 0.4224258814102564 0.42358607104700857 0.4220419337606838 0.4203559027777778 0.41821080395299143 0.4216663327991453 0.42137419871794873 
-4.583391611859584e-16 0.41340327013880596 0.43993872003850476 0.4475529098181411 0.4501080942444841 0.45591521754354564 0.470227530962734 0.4587654232691975 0.4645844025357682 0.4704411778682612 0.470797274233717 
0.9968 0.36283186 0.6193411 0.7425551 0.6044956 0.6581612 0.7243778 0.68749017 0.6826267 0.6666125 0.7409999 
-9.996259e-06 2.2919006 2.296551 2.2937257 2.2920341 2.2923295 2.2912588 2.2916415 2.2932324 2.290357 2.2939541 
-9.996202e-06 2.2534125 2.2806292 2.2977624 2.2941344 2.2953389 2.2952943 2.295736 2.2946033 2.297119 2.2963023 

0.2506411020992366 0.24600429389312978 0.2585728769083969 0.23108003339694658 0.2458253816793893 0.23850489026717558 0.24166567270992367 0.24200858778625955 0.22182132633587787 0.23708850190839695 0.23197459446564886 
0.14245070974277887 0.15453404009449417 0.15386399575283477 0.12532066320569282 0.13959496907295743 0.13229498514614543 0.140985740264482 0.14069677483375057 0.1198241649672622 0.12584183132976995 0.12167760168093446 
5.0117777e-10 4.3351975e-10 6.9905626e-10 6.551792e-10 6.336734e-10 6.2601724e-10 5.454942e-10 6.6317396e-10 6.9075085e-10 7.1587086e-10 7.429972e-10 
1.4321009 1.3044635 1.602205 1.5426025 1.5858366 1.5830961 1.5700556 1.6438553 1.6126747 1.6812124 1.6584954 
0.8860214 1.9126668 2.0440848 1.9899318 2.057098 2.0617273 2.068426 2.0651233 2.0592296 2.0559118 2.0543234 
